dist,zvel,PIDx,PIDz,xvel,pitch,theta
3.5399999619,-0.506640017,0,-0.5,0.0001290453,2.3650913965,52.3093140737
3.5399999619,-0.5057989955,0,-0.5,0.0016609377,2.3780791708,0
3.4900000095,-0.5053067207,0,-0.5,0.0001536596,2.4021522882,56.4776495117
3.4900000095,-0.5047261119,0,-0.5,-0.0005707715,2.4285631285,0
3.4100000858,-0.5035216212,0,-0.5,0.0002755973,2.4484467852,60.9021062962
3.4100000858,-0.5038129091,0,-0.5,0.001823043,2.4926310238,0
3.3900001049,-0.506501317,0,-0.5,0.0056573255,2.5029294026,19.8328505502
3.3900001049,-0.5058414936,0,-0.5,0.0069143753,2.4750144849,0
3.3599998951,-0.5062567592,0,-0.5,0.0093316752,2.427505908,25.3251264331
3.3599998951,-0.5061594844,0,-0.5,0.0102493837,2.3580766432,0
3.2999999523,-0.5047747493,0,-0.5,0.0091896923,2.3162266728,39.4353160713
3.2999999523,-0.5032241344,0,-0.5,0.0069704438,2.2631253581,0
3.2699999809,-0.5038468838,0,-0.5,0.0047169458,2.239309494,22.5746783674
3.2699999809,-0.5043379664,0,-0.5,0.0033902682,2.2409449553,0
3.2100000381,-0.5067652464,0,-0.5,0.0038431608,2.2360025979,38.3198803993
3.2100000381,-0.5039682388,0,-0.5,0.0032621697,2.2780737161,0
3.1500000954,-0.5033346415,0,-0.5,0.0003437392,2.3153933289,36.7819236019
3.1500000954,-0.5041816235,0,-0.5,0.0001057269,2.3454323474,0
3.0899999142,-0.5043179393,0,-0.5,-0.0006307086,2.3543840194,35.7506731108
3.0899999142,-0.5041229129,0,-0.5,4.15169051848987E-05,2.3564467125,0
3.0299999714,-0.5038338304,0,-0.5,0.0009744971,2.3704585882,32.6259735544
3.0299999714,-0.5047575235,0,-0.5,0.0019312634,2.3722586345,0
2.9800000191,-0.503880918,0,-0.5,0.0027098458,2.3729631897,26.6652605115
2.9800000191,-0.5047237277,0,-0.5,0.0037208304,2.3612718273,0
2.9900000095,-0.5046234131,0,-0.5,0.0021422494,2.3582797592,5.3248146934
2.9900000095,-0.5034774542,0,-0.5,0.0042321505,2.3577954574,0
2.9100000858,-0.5018449426,0,-0.5,0.0070214197,2.3377761909,33.2696631103
2.9100000858,-0.5031654239,0,-0.5,0.0075828191,2.3233222048,0
2.8699998856,-0.5026047826,0,-0.5,0.0076350709,2.3161522302,17.0020579283
2.8699998856,-0.5048124194,0,-0.5,0.0061038118,2.3009399218,0
2.8099999428,-0.504663825,0,-0.5,0.0040363092,2.3023727892,23.3996543253
2.8099999428,-0.505405724,0,-0.5,0.0029101479,2.3009166156,0
2.7599999905,-0.5032097101,0,-0.5,0.0031668227,2.2722077708,19.2643164955
2.7599999905,-0.5012465119,0,-0.5,0.0030882705,2.2609632837,0
2.7000000477,-0.5029222369,0,-0.5,0.0036970559,2.2595329287,22.3299883022
2.7000000477,-0.5026031733,0,-0.5,0.0034217993,2.2650059666,0
2.6500000954,-0.5024038553,0,-0.5,0.0043693054,2.2426114453,18.2257114168
2.6500000954,-0.5039117336,0,-0.5,0.0035242215,2.2319876403,0
2.5999999046,-0.5038763881,0,-0.5,0.0046933242,2.224912749,17.5486944078
2.5999999046,-0.5046041608,0,-0.5,0.00492778,2.2182745738,0
2.5399999619,-0.5030468106,0,-0.5,0.0057304748,2.216470068,20.4505326308
2.5399999619,-0.5054675341,0,-0.5,0.0067788223,2.2205275103,0
2.5099999905,-0.5042594671,0,-0.5,0.0065558134,2.2291852278,10.3000948636
2.5099999905,-0.5058367848,0,-0.5,0.0066026128,2.2343153145,0
2.4700000286,-0.5055298209,0,-0.5,0.0083929738,2.2122154364,13.3465836926
2.4700000286,-0.5048899055,0,-0.5,0.0093151405,2.2025627661,0
2.4700000286,-0.5024611354,0,-0.5,0.0085137393,2.1873625572,0
2.4200000763,-0.5028468966,0,-0.5,0.0092802513,2.1703342929,16.2053667824
2.4200000763,-0.5035985708,0,-0.5,0.0089650247,2.1520066281,0
2.3599998951,-0.5054802895,0,-0.5,0.0094021242,2.1242610419,18.5400058083
2.3599998951,-0.5043799281,0,-0.5,0.008709684,2.1244879067,0
2.3099999428,-0.5017266273,0,-0.5,0.0096603045,2.1081789857,15.2424240973
2.3099999428,-0.5041579008,0,-0.5,0.0098121995,2.098580364,0
2.2599999905,-0.5032454133,0,-0.5,0.01155122,2.099612304,14.8974069085
2.2599999905,-0.5039651394,0,-0.5,0.0109933354,2.0967228231,0
2.2100000381,-0.5048841834,0,-0.5,0.0130434465,2.0833859315,14.3260715022
2.2100000381,-0.5043101311,0,-0.5,0.0157491993,2.0600176699,0
2.1600000858,-0.5029551983,0,-0.5,0.0159083847,2.036826658,13.9742152123
2.1600000858,-0.5050730109,0,-0.5,0.0158881508,1.9604197811,0
2.0999999046,-0.5043458343,0,-0.5,0.0139750447,1.9021759012,16.1870905296
2.0999999046,-0.5043004155,0,-0.5,0.0129347071,1.8832762191,0
2.0499999523,-0.5041019917,0,-0.5,0.0083798571,1.8803392022,13.4454109754
2.0499999523,-0.5053048134,0,-0.5,0.0086862799,1.9015287794,0
1.9900000095,-0.5045959949,0,-0.5,0.0097292447,1.9229982665,15.7236062881
1.9900000095,-0.502555728,0,-0.5,0.0117986938,1.9377714127,0
1.9400000572,-0.5043080449,0,-0.4975170337,0.0148772541,1.9356677793,13.0647907262
1.9400000572,-0.5048488975,0,-0.5,0.0130937612,1.9221182018,0
1.8999999762,-0.5041429996,0,-0.4528713229,0.011902824,1.8996949167,10.255150168
1.8999999762,-0.5018738508,0,-0.4572338928,0.0100719761,1.8753350903,0
1.8200000525,-0.5015415549,0,-0.3571543081,0.0108396318,1.871414424,19.5936364567
1.8200000525,-0.4817667603,0,-0.3658943398,0.0117401946,1.8323318842,0
6.0100002289,0.0169937648,0,-0.5,-0.0074131149,2.1577275069,10.11725854
6.0100002289,0.0210999381,0,-0.5,-0.0077132802,2.1601233208,0
6.0300002098,0.0251311455,0,-0.5,-0.0102353441,2.1588538192,6.8729259199
6.0300002098,-0.0080145188,0,-0.5,-0.0127605647,2.1885927649,0
6.0300002098,-0.1096348017,0,-0.5,-0.0148731917,2.2814217893,0
6.0599999428,-0.3923687637,0,-0.5,-0.0241252743,2.5380244568,10.2522121895
6.0599999428,-0.4709397554,0,-0.5,-0.0244752448,2.7181810145,0
6.0399999619,-0.5188106298,0,-0.5,-0.0220409557,2.8969429635,6.7242188338
6.0399999619,-0.5178699493,0,-0.5,-0.0184042081,2.9363695663,0
6,-0.5108687282,0,-0.5,-0.0080774063,2.8833426789,13.1071057855
6,-0.5091529489,0,-0.5,-0.0051454622,2.8119012894,0
5.9499998093,-0.5084591508,0,-0.5,-0.0011111468,2.6571766078,16.1276211234
5.9499998093,-0.5085437894,0,-0.5,0.0003686195,2.5175049901,0
5.9000000954,-0.5080937147,0,-0.5,0.0013610325,2.3724288029,16.0834295634
5.9000000954,-0.5074192286,0,-0.5,0.0006666305,2.2820615394,0
5.8699998856,-0.506731391,0,-0.5,-0.0046453546,2.2303946307,9.9070719196
5.8699998856,-0.5071635246,0,-0.5,-0.0041417731,2.2348858676,0
5.8499999046,-0.5078428388,0,-0.5,-0.0089647025,2.2340112055,6.6280445777
5.8499999046,-0.5078204274,0,-0.5,-0.0086509101,2.2561772213,0
5.8000001907,-0.5073131919,0,-0.5,-0.0106966039,2.294382861,16.1609826683
5.8000001907,-0.5067461729,0,-0.5,-0.0111834472,2.3429703255,0
5.7600002289,-0.5088044405,0,-0.5,-0.0094434228,2.4090035615,12.8223800544
5.7600002289,-0.5097311735,0,-0.5,-0.0083908103,2.4311707171,0
5.7100000381,-0.5069399476,0,-0.5,-0.0076104272,2.4421538886,15.481019487
5.7100000381,-0.506446898,0,-0.5,-0.0079061929,2.4389592942,0
5.6799998283,-0.5051703453,0,-0.5,-0.0060402039,2.4280628651,9.1362245558
5.6799998283,-0.5075522661,0,-0.5,-0.0068466314,2.4206010987,0
5.5999999046,-0.509655714,0,-0.5,-0.0063766483,2.4025646195,23.0411060915
5.5999999046,-0.510137856,0,-0.5,-0.006829516,2.3990684941,0
5.5799999237,-0.508462429,0,-0.5,-0.0093068527,2.3802823232,5.9907955802
5.5799999237,-0.5053669214,0,-0.5,-0.0089893891,2.405914586,0
5.5300002098,-0.5058580637,0,-0.5,-0.0117365699,2.4230224476,14.2846956291
5.5300002098,-0.508148849,0,-0.5,-0.0116137108,2.4469660639,0
5.4800000191,-0.5068705678,0,-0.5,-0.0108964005,2.4593571075,13.9516920284
5.4800000191,-0.5062509775,0,-0.5,-0.0073536225,2.4793026468,0
5.4200000763,-0.5052578449,0,-0.5,-0.0077740978,2.4672894653,16.0183678884
5.4200000763,-0.5065717697,0,-0.5,-0.0099575715,2.4593586996,0
5.3699998856,-0.507550478,0,-0.5,-0.0114918668,2.4708848454,12.9199104177
5.3699998856,-0.5065222383,0,-0.5,-0.0116416756,2.5163976248,0
5.3499999046,-0.5066791773,0,-0.5,-0.0099234423,2.5495038698,5.1461263437
5.3499999046,-0.5079957843,0,-0.5,-0.0096106753,2.5839332864,0
5.2899999619,-0.5100141764,0,-0.5,-0.0101178577,2.5803225231,14.7480142345
5.2899999619,-0.50979954,0,-0.5,-0.0077204383,2.5863877364,0
5.2399997711,-0.5094200969,0,-0.5,-0.0046594748,2.5995412933,12.0934851918
5.2399997711,-0.5082647204,0,-0.5,-0.0024442128,2.6065085974,0
5.2100000381,-0.505571425,0,-0.5,-0.0002520335,2.6014924783,7.0663727876
5.2100000381,-0.5047784448,0,-0.5,0.0011491359,2.6239352241,0
5.1399998665,-0.5091307163,0,-0.5,0.0038947291,2.6112987479,15.502553108
5.1399998665,-0.5093802214,0,-0.5,0.0056454213,2.5788668936,0
5.0999999046,-0.5086601973,0,-0.5,0.0086208172,2.5512785284,8.5929586756
5.0999999046,-0.5074323416,0,-0.5,0.0090613542,2.5037404135,0
5.0599999428,-0.5090724826,0,-0.5,0.0102850115,2.4580568434,8.3027691514
5.0599999428,-0.508038342,0,-0.5,0.0094801448,2.3877052183,0
4.9800000191,-0.5080009699,0,-0.5,0.0083484091,2.3437905812,15.7472664673
4.9800000191,-0.5093302727,0,-0.5,0.0061176289,2.2751874688,0
4.9200000763,-0.5073720217,0,-0.5,0.0064989775,2.2387357956,11.6962956338
4.9200000763,-0.5087313056,0,-0.5,0.0071165981,2.2371823517,0
4.8800001144,-0.5105083585,0,-0.5,0.0057918192,2.2508297632,7.7289323808
4.8800001144,-0.5097758174,0,-0.5,0.0060187969,2.264468338,0
4.8299999237,-0.5101123452,0,-0.5,0.0049693589,2.2657115305,9.4541085374
4.8299999237,-0.5096857548,0,-0.5,0.0027971442,2.2670838675,0
4.8099999428,-0.5095053315,0,-0.5,0.001699317,2.2649933226,3.7458151592
4.8099999428,-0.5121327043,0,-0.5,-0.0014210185,2.2858791202,0
4.7300000191,-0.5096765757,0,-0.5,-0.0029381646,2.3080898401,14.4708797787
4.7300000191,-0.5088900924,0,-0.5,-0.0027298294,2.3431321601,0
4.6900000572,-0.5071882606,0,-0.5,-0.0019073965,2.3885205029,7.238903181
4.6900000572,-0.5094804764,0,-0.5,9.72175112111189E-05,2.4222085094,0
4.6500000954,-0.5096670985,0,-0.5,0.0003757161,2.4200022356,7.2047055852
4.6500000954,-0.5068801045,0,-0.5,8.92545795068767E-05,2.4149848873,0
4.5799999237,-0.5058265924,0,-0.5,-0.0001290293,2.4065923122,12.3014633497
4.5799999237,-0.5060308576,0,-0.5,-0.00083838,2.3970794256,0
4.5399999619,-0.5069174767,0,-0.5,-0.0023376187,2.4039238776,7.0267954622
4.5399999619,-0.5087689161,0,-0.5,-6.62526581435771E-05,2.4021851966,0
4.4600000381,-0.5072681904,0,-0.5,-0.0002970332,2.4156897142,13.7931698187
4.4600000381,-0.5068640709,0,-0.5,0.0011366095,2.4429797356,0
4.4200000763,-0.5081986189,0,-0.5,0.0009392006,2.4591672416,6.8937179175
4.4200000763,-0.5106354356,0,-0.5,0.0019520388,2.4652860573,0
4.3600001335,-0.5105029941,0,-0.5,0.0040771058,2.4597416171,10.0800036914
4.3600001335,-0.5087145567,0,-0.5,0.0051656752,2.4098717699,0
4.3099999428,-0.5084719062,0,-0.5,0.0070748269,2.3329372624,8.3001348611
4.3099999428,-0.5077002645,0,-0.5,0.0073304488,2.2761777987,0
4.2699999809,-0.5076732039,0,-0.5,0.0087536247,2.2321875558,6.5472563374
4.2699999809,-0.5069996715,0,-0.5,0.0082934527,2.1897426068,0
4.1900000572,-0.5072540045,0,-0.5,0.0059658852,2.1962319571,12.8458424452
4.1900000572,-0.5067613721,0,-0.5,0.0033590493,2.2075701135,0
4.1500000954,-0.5060510635,0,-0.5,0.0019734041,2.2176768355,6.3807166516
4.1500000954,-0.5061927438,0,-0.5,0.00348939,2.2342019947,0
4.1399998665,-0.5074219704,0,-0.5,0.0031052085,2.2421938263,1.5771818137
4.1399998665,-0.5063880086,0,-0.5,0.0033564735,2.2341100499,0
4.0599999428,-0.5056100488,0,-0.5,0.0014559964,2.2421301754,12.2393890523
4.0599999428,-0.506496191,0,-0.5,0.0013176629,2.2641882584,0
4.0199999809,-0.5067395568,0,-0.5,0.0010603794,2.2898190267,6.1150239991
4.0199999809,-0.5073779821,0,-0.5,0.0004863032,2.3156046562,0
3.9400000572,-0.5073885322,0,-0.5,0.001873132,2.3352064972,11.9077831161
3.9400000572,-0.5085515976,0,-0.5,0.0031149706,2.3480176754,0
3.9200000763,-0.5071693063,0,-0.5,0.0040753968,2.3583125198,2.9649263851
3.9200000763,-0.5076065063,0,-0.5,0.0047774613,2.374237843,0
3.8699998856,-0.5073738098,0,-0.5,0.0053090993,2.3674663992,7.2774141331
3.8699998856,-0.5044238567,0,-0.5,0.0101341549,2.3351622911,0
3.7999999523,-0.5067803264,0,-0.5,0.0110429097,2.3188638782,9.9086733822
3.7999999523,-0.5065089464,0,-0.5,0.0147363907,2.2595820051,0
3.75,-0.5048706532,0,-0.5,0.0152250901,2.1981677711,6.9667606527
3.75,-0.5041182041,0,-0.5,0.0147793451,2.1306256759,0
6.0300002098,0.0071473639,0,-0.5,0.0059956512,1.3661735225,24.8312007275
6.0300002098,0.0074398904,0,-0.5,0.0062051234,1.3281277752,0
6.0399999619,0.0063296715,0,-0.5,0.0049839993,1.284384725,6.57709273
6.0399999619,-0.0032661161,0,-0.5,0.0054228278,1.2236505573,0
6.0500001907,-0.1911202073,0,-0.5,0.0009995619,1.2354400699,6.0928203918
6.0500001907,-0.4417195618,0,-0.5,-0.0088358838,1.3653516934,0
6.0300002098,-0.5010901093,0,-0.5,-0.0101062115,1.4613769988,11.1565246809
6.0300002098,-0.5252361298,0,-0.5,-0.0088345744,1.5707390779,0
6.0100002289,-0.5229908228,0,-0.5,-0.0067812684,1.6061901821,10.5870306231
6.0100002289,-0.5199450254,0,-0.5,-0.0046778009,1.6355023856,0
5.9899997711,-0.5160804987,0,-0.5,0.000716134,1.6245427191,10.2946920072
5.9899997711,-0.518149972,0,-0.5,0.0017104717,1.5389492899,0
5.9499998093,-0.5160861015,0,-0.5,0.0029369376,1.4534672354,18.9809089548
5.9499998093,-0.5148610473,0,-0.5,0.0024224378,1.3466511509,0
5.9000000954,-0.5167417526,0,-0.5,0.0007724114,1.2986680893,21.8597298082
5.9000000954,-0.5168816447,0,-0.5,5.44555950910478E-05,1.2563588924,0
5.8499999046,-0.5177832842,0,-0.5,-0.0042871116,1.1889030639,19.7682992907
5.8499999046,-0.5163792372,0,-0.5,-0.0063010603,1.1718660012,0
5.8099999428,-0.5152738094,0,-0.5,-0.0080748182,1.2085859512,14.870440366
5.8099999428,-0.5148158073,0,-0.5,-0.0096228877,1.2666518303,0
5.7800002098,-0.5143401027,0,-0.5,-0.0131405396,1.3473865529,10.4206495192
5.7800002098,-0.5162370205,0,-0.5,-0.0131300036,1.4261661519,0
5.7399997711,-0.5158805847,0,-0.5,-0.0113670025,1.4739959644,13.552674595
5.7399997711,-0.5161741972,0,-0.5,-0.0105103347,1.5291107153,0
5.6700000763,-0.5120638013,0,-0.5,-0.0083131976,1.5520184382,22.2872347412
5.6700000763,-0.5113024712,0,-0.5,-0.0076567591,1.5831896978,0
5.6700000763,-0.5151833296,0,-0.5,-0.0072259996,1.6027992182,0
5.6700000763,-0.5147330165,0,-0.5,-0.0055049476,1.5991242421,0
5.6199998856,-0.5149852633,0,-0.5,-0.0023060997,1.5733035247,15.3201669684
5.6199998856,-0.5136809945,0,-0.5,-0.0028991702,1.5423848921,0
5.5700001717,-0.5109547377,0,-0.5,-0.0032847058,1.5163806479,14.6220590672
5.5700001717,-0.5111446381,0,-0.5,-0.0046095639,1.5128404957,0
5.5399999619,-0.5133587122,0,-0.5,-0.0043162066,1.497585795,8.4276196227
5.5399999619,-0.5122483969,0,-0.5,-0.0056838999,1.4990545812,0
5.4899997711,-0.5106039643,0,-0.5,-0.0044641308,1.4829431582,13.4035016975
5.4899997711,-0.5103533864,0,-0.5,-0.0040651779,1.4818287202,0
5.4499998093,-0.5112274289,0,-0.5,-0.0032333871,1.4870454519,10.4023616273
5.4499998093,-0.5112915635,0,-0.5,-0.0041058762,1.494228904,0
5.3899998665,-0.5122772455,0,-0.5,-0.0039841635,1.5008273974,15.0735189484
5.3899998665,-0.5124715567,0,-0.5,-0.003082732,1.4902148138,0
5.3499999046,-0.5104612708,0,-0.5,-0.0026690902,1.4885868639,10.0008221745
5.3499999046,-0.5090535879,0,-0.5,-0.0023279551,1.4882025456,0
5.3000001907,-0.5081337094,0,-0.5,-0.003306271,1.4941194246,12.2057743635
5.3000001907,-0.5095133781,0,-0.5,-0.0032193442,1.4904132407,0
5.2800002098,-0.5116332769,0,-0.5,-0.0047726501,1.4780460996,4.8085928449
5.2800002098,-0.5145453215,0,-0.5,-0.0052361502,1.4665639265,0
5.2300000191,-0.5122088194,0,-0.5,-0.0059173903,1.4793103413,11.6483316925
5.2300000191,-0.5105327368,0,-0.5,-0.0059789727,1.4924647479,0
5.1999998093,-0.5085846186,0,-0.5,-0.0063139773,1.5153177525,6.8276911181
5.1999998093,-0.5088507533,0,-0.5,-0.0051402343,1.5546628427,0
5.1399998665,-0.5107525587,0,-0.5,-0.002913344,1.5876531045,13.2381909399
