dist,zvel,PIDx,PIDz,xvel,pitch,theta
0.5899999738,0.4946323931,0,0.5,0.0041818894,1.4371736716,0
0.6600000262,0.4966913164,0,0.5,0.001027689,1.4835509377,30.883945717
0.6600000262,0.4956771433,0,0.5,-0.0003316105,1.5185105068,0
0.6800000072,0.4930501878,0,0.5,0.0001451179,1.5730241115,9.5523788143
0.6800000072,0.4956727028,0,0.5,-0.0037641218,1.5739837759,0
0.75,0.4973635674,0,0.5,-0.0060898811,1.5716257054,30.3472612834
0.75,0.4960024655,0,0.5,-0.0074956487,1.5841915409,0
0.7799999714,0.4945310056,0,0.5,-0.0059574186,1.6658394132,13.9706289033
0.7799999714,0.4961831272,0,0.5,-0.0050719106,1.6714746697,0
0.8199999928,0.4938854873,0,0.5,-0.0032632328,1.6775540113,18.662287581
0.8199999928,0.4941208661,0,0.5,-0.0004112489,1.6799515433,0
0.8799999952,0.4950327575,0,0.5,-0.0010125124,1.6702174993,26.4835713103
0.8799999952,0.4953018129,0,0.5,-0.0014566523,1.6733171764,0
0.9100000262,0.4944961369,0,0.5,-0.0003551276,1.6890556044,13.9569743403
0.9100000262,0.4942416251,0,0.5,0.0030945053,1.6638354571,0
0.9700000286,0.4945918322,0,0.5,0.003693853,1.6189691283,26.6246845408
0.9700000286,0.4948657751,0,0.5,0.0036350649,1.552328349,0
1.0099999905,0.4965889752,0,0.5,0.0030919276,1.5154077413,18.2764564695
1.0099999905,0.4953365326,0,0.5,0.0009155861,1.4852468739,0
1.0599999428,0.4956019819,0,0.4975114949,0.001296605,1.4696669319,22.4997114067
1.0599999428,0.4986026883,0,0.5,0.0003735071,1.4329239086,0
1.0900000334,0.4988981783,0,0.4653712244,0.0017357552,1.4397878184,14.0548382729
1.0900000334,0.4978588223,0,0.4686401211,2.00744543689632E-05,1.5332606632,0
1.1599999666,0.4945039749,0,0.3810800652,0.0007937092,1.5958244768,30.1030396867
1.1599999666,0.4725583196,0,0.3887287905,0.0016135684,1.6724211831,0
1.2400000095,0.4643079042,0,0.2885910785,0.0036250886,1.7395124538,33.495987092
1.2400000095,0.4563286901,0,0.297323876,0.0058920193,1.7512607398,0
1.2400000095,0.4241034389,0,0.297165475,0.0080412272,1.7497055342,0
1.2400000095,0.3474298418,0,0.2971456748,0.0058899685,1.7311276114,0
1.3099999428,0.3092764914,0,0.2096432833,0.0045661568,1.7309154856,30.8846859717
1.3099999428,0.2876493633,0,0.2172992166,0.0045694327,1.7065589612,0
1.3300000429,0.2914410233,0,0.1921623341,0.0032650349,1.6889691463,9.5771537622
1.3300000429,0.2813548744,0,0.1943327504,0.0019926701,1.6703213375,0
1.3600000143,0.2266444713,0,0.1567915866,0.0007333048,1.6853019955,13.7828052533
1.3600000143,0.2035095692,0,0.1600676836,0.0017655136,1.707530597,0
1.3999999762,0.1946851611,0,0.1100084938,0.0007247778,1.7203361998,18.194334199
1.3999999762,0.1848153472,0,0.114376085,0.001962828,1.7331032075,0
0.3799999952,-0.281570375,0,0.5,0.012880194,1.5564863716,20.6574579908
0.3799999952,-0.2713709176,0,0.5,0.0125347413,1.4910672655,0
0.3400000036,-0.2487769127,0,0.5,0.0100630978,1.4458598796,20.9316537615
0.3400000036,-0.217761904,0,0.5,0.0090249693,1.4547034456,0
0.3100000024,-0.0970048904,0,0.5,0.009442105,1.4412926633,16.1646497206
0.3100000024,0.2494330406,0,0.5,0.0155957537,1.4067317953,0
0.2899999917,0.4159011245,0,0.5,0.0165329669,1.2930463021,10.9838398175
0.2899999917,0.5493423939,0,0.5,0.0136642437,1.2274149334,0
0.349999994,0.5375111103,0,0.5,0.0095042773,1.2091617162,31.6066845235
0.349999994,0.5039796829,0,0.5,0.0032478108,1.2266191498,0
0.3899999857,0.4988129735,0,0.5,0.0018300635,1.2612121948,23.1077523161
0.3899999857,0.4971294999,0,0.5,0.0015560862,1.3247902564,0
0.4399999976,0.5008655787,0,0.5,0.0011796022,1.4486421812,28.2934233274
0.4399999976,0.499997586,0,0.5,0.0027927479,1.532563968,0
0.4699999988,0.4974935651,0,0.5,0.0072344542,1.6352325542,18.5714719017
0.4699999988,0.4942651391,0,0.5,0.0079324339,1.6542830701,0
0.4699999988,0.496047318,0,0.5,0.0116213607,1.6598748185,0
0.5500000119,0.5029371977,0,0.5,0.0129539929,1.6394605426,43.1150666469
0.5500000119,0.5008871555,0,0.5,0.0139214657,1.6017462105,0
0.5600000024,0.4966155589,0,0.5,0.0133086722,1.5392448949,6.9282992235
0.5600000024,0.4982012808,0,0.5,0.015229038,1.4947226855,0
0.5799999833,0.498446852,0,0.5,0.0140928859,1.4152327558,13.8005882071
0.5799999833,0.5012760758,0,0.5,0.0128510743,1.3671004357,0
0.6600000262,0.4972355962,0,0.5,0.0139293876,1.3310506313,45.1572205991
0.6600000262,0.4953148365,0,0.5,0.0138204666,1.3148599045,0
0.6899999976,0.4964230061,0,0.5,0.0119354129,1.3000261144,20.8975042383
0.6899999976,0.4975499809,0,0.5,0.0120135359,1.2960246384,0
0.7400000095,0.4977188706,0,0.5,0.0105463816,1.3226393339,32.6715861224
0.7400000095,0.4969548285,0,0.5,0.0102120526,1.3502123646,0
0.7900000215,0.497004807,0,0.5,0.009811922,1.3659196056,33.0154707177
0.7900000215,0.4985580444,0,0.5,0.0102179358,1.3826222406,0
0.8199999928,0.4975185096,0,0.5,0.0112112397,1.3832262926,21.3425480742
0.8199999928,0.4968259037,0,0.5,0.0086745648,1.3749220924,0
0.8700000048,0.4961711764,0,0.5,0.0092679439,1.3623638475,32.9117817027
0.8700000048,0.4999849498,0,0.5,0.0096896868,1.3477427122,0
0.8999999762,0.4999657571,0,0.5,0.008229997,1.3310825665,21.283652458
0.8999999762,0.4967674911,0,0.5,0.0075641191,1.3254239337,0
0.9800000191,0.4967913628,0,0.5,0.0065611792,1.3468755934,45.6803393358
0.9800000191,0.4979198873,0,0.5,0.0083695734,1.3699218433,0
1.0399999619,0.4967927933,0,0.5,0.0079496829,1.378941574,37.660823582
1.0399999619,0.4986834824,0,0.5,0.0093978373,1.3696503637,0
1.0700000525,0.4980297685,0,0.488231308,0.0084092692,1.3610159335,21.0698972678
1.0700000525,0.5007069707,0,0.4914976125,0.01083529,1.3278512655,0
1.1499999762,0.5007236004,0,0.3914372445,0.0112935351,1.3050004387,45.9072529391
1.1499999762,0.4947300255,0,0.4001796782,0.0078344988,1.2728305927,0
1.1799999475,0.4907295108,0,0.3625225194,0.0083792824,1.2668278553,20.9413903995
1.1799999475,0.4766452014,0,0.3657841169,0.0067069414,1.2670307539,0
1.2300000191,0.412148267,0,0.3032229777,0.0037300228,1.2783056325,32.5074589065
1.2300000191,0.3905388415,0,0.3086841043,0.003149332,1.2923750248,0
1.2699999809,0.3617881238,0,0.2585855416,0.0032164739,1.3012563467,26.8069346884
1.2699999809,0.3278153837,0,0.2629482112,0.0035962979,1.3207301555,0
1.3300000429,0.3110287786,0,0.187868468,0.0030389363,1.3251491606,36.8822342474
1.3300000429,0.2991030812,0,0.1944210166,0.0031021349,1.3431347821,0
1.3600000143,0.267275393,0,0.1568026199,0.002383214,1.3497545658,20.3633644335
1.3600000143,0.2306429446,0,0.1600690627,0.0040928293,1.3406182133,0
0.3700000048,-0.2762138247,0,0.5,-0.0012707375,1.30880641,13.4140070567
0.3700000048,-0.2658001184,0,0.5,-0.0017708396,1.3442422411,0
0.3300000131,-0.2499526739,0,0.5,0.000419662,1.3907455135,13.2463335767
0.3300000131,-0.1851442605,0,0.5,0.0029037704,1.3925845669,0
0.2899999917,-0.0626785308,0,0.5,0.0048743184,1.3382389162,13.1311070649
0.2899999917,0.3049022257,0,0.5,0.0138929319,1.2776262972,0
0.3100000024,0.4688147306,0,0.5,0.0169788413,1.1281886192,6.5756131882
0.3100000024,0.5648916364,0,0.5,0.0149404798,1.0500358189,0
0.3199999928,0.5411247611,0,0.5,0.0115887029,0.9898634113,3.3045067668
0.3199999928,0.5004339814,0,0.5,0.0068853293,0.9905982954,0
0.3899999857,0.4962644875,0,0.5,0.0049226517,1.065495249,22.1743730445
0.3899999857,0.4983636737,0,0.5,0.0005450135,1.1201653625,0
0.4399999976,0.4990512133,0,0.5,-0.0017430165,1.2090424501,16.0163302342
0.4399999976,0.5009904504,0,0.5,-0.0017098925,1.2608042147,0
0.5099999905,0.5008048415,0,0.5,-0.0025787898,1.3092321349,21.8703235994
0.5099999905,0.4963749051,0,0.5,-0.0030766344,1.377863378,0
0.5799999833,0.497808069,0,0.5,-0.0031308709,1.4018735007,21.7538272133
0.5799999833,0.4992250502,0,0.5,-0.0017267723,1.4337007856,0
0.5899999738,0.4983573854,0,0.5,0.0009459152,1.4394330884,3.2221993209
0.5899999738,0.4955964386,0,0.5,0.0011424195,1.4308861225,0
0.6600000262,0.4969266355,0,0.5,0.0019704383,1.410953664,21.4542022767
0.6600000262,0.4986230433,0,0.5,0.001002548,1.3893316221,0
0.7099999785,0.4999581575,0,0.5,0.001952092,1.3759648936,15.6279970173
0.7099999785,0.4997911155,0,0.5,0.0037757317,1.3454783654,0
0.7799999714,0.5028297305,0,0.5,0.0040730978,1.3278666714,21.3818173037
0.7799999714,0.5033426285,0,0.5,0.0027459133,1.3140739794,0
0.7900000215,0.5003336072,0,0.5,0.0039570522,1.3229288112,3.1857934276
0.7900000215,0.503595829,0,0.5,0.0015131921,1.3250734225,0
0.8500000238,0.5007897615,0,0.5,0.0007952878,1.3018964835,18.3315844597
0.8500000238,0.5033851862,0,0.5,0.0011815026,1.2870343493,0
0.9300000072,0.5054559708,0,0.5,-0.0014216556,1.2995210929,24.050621759
0.9300000072,0.504286468,0,0.5,-0.00123857,1.3080651159,0
0.9499999881,0.5029079318,0,0.5,0.0019976306,1.3258802289,89.690851268
0.9499999881,0.5013933778,0,0.5,0.0015514159,1.3304273116,0
1.0399999619,0.4992069006,0,0.5,0.0014335721,1.3259333349,0
1.0399999619,0.5006687641,0,0.5,-0.0001671176,1.3251183711,26.6170091519
1.0399999619,0.5033901334,0,0.5,-0.002450594,1.3225049033,0
1.0900000334,0.5049012303,0,0.4632393631,-0.0026885818,1.3386045079,15.6037655966
1.0900000334,0.5046351552,0,0.4686861381,-0.0049704732,1.3544537403,0
1.1200000048,0.502887249,0,0.4310857696,-0.0030437429,1.3966795149,9.4699259792
1.1200000048,0.4949841499,0,0.434354466,-0.0018194523,1.4095215831,0
1.1599999666,0.4711351097,0,0.3842943512,-0.0005004603,1.4106283139,12.6765998015
1.1599999666,0.4612376392,0,0.3886618267,0.0001246728,1.3939775036,0
1.2000000477,0.4372055233,0,0.3385826604,0.0006042192,1.3783895562,12.6616501294
1.2000000477,0.4191579521,0,0.3429477861,6.34777097729451E-05,1.3948228765,0
1.2599999905,0.3882801235,0,0.2678684971,-0.0005479872,1.3908421309,18.6327827901
1.2599999905,0.3718008101,0,0.2744210708,-0.0006451155,1.3976801808,0
1.2999999523,0.344078064,0,0.2243026911,-0.0009392161,1.3907363988,12.6255649519
1.2999999523,0.3193398714,0,0.2286628835,-0.0005209157,1.3895477727,0
1.3300000429,0.2792100608,0,0.1910827949,-1.78674526978624E-05,1.3945981742,9.5906180046
1.3300000429,0.2599200904,0,0.1943540579,-0.0023775948,1.3997665468,0
1.3799999952,0.2331147194,0,0.1317942739,-0.002433558,1.4106967368,15.7770859754
1.3799999952,0.2170988619,0,0.1372555383,-0.0015098421,1.4412267354,0
0.3899999857,-0.3132085204,0,0.5,0.0040661916,1.4470510194,10.2423522832
0.3899999857,-0.2760212123,0,0.5,0.0054920795,1.3927425368,0
0.349999994,-0.248524487,0,0.5,0.0026437871,1.3428322008,13.3119104279
0.349999994,-0.1661893427,0,0.5,0.004054944,1.3136661589,0
0.3100000024,-0.0288078245,0,0.5,0.0056653814,1.2655607885,13.5596513065
0.3100000024,0.316737622,0,0.5,0.0112436926,1.2129126624,0
0.3100000024,0.4839712083,0,0.5,0.0124969697,1.1320392894,0
0.3100000024,0.5602418184,0,0.5,0.0122168846,1.1027032201,0
0.3400000036,0.5427433252,0,0.5,0.0119268028,1.1253921024,9.8808938944
0.3400000036,0.500477612,0,0.5,0.0090436498,1.1548549205,0
0.3400000036,0.4988786578,0,0.5,0.0080217626,1.2167386552,0
0.3400000036,0.499909997,0,0.5,0.0050390749,1.2434681301,0
0.3899999857,0.5001341105,0,0.5,0.0055937828,1.2500015404,16.2996972437
0.3899999857,0.5019210577,0,0.5,0.0040067127,1.2746637236,0
0.4199999869,0.5007867813,0,0.5,0.0023472547,1.2908348223,10.0385568143
0.4199999869,0.4975638986,0,0.5,0.0030002105,1.3229042852,0
0.4499999881,0.4983566105,0,0.5,0.0041786213,1.3344742367,10.031980498
0.4499999881,0.4977829158,0,0.5,0.0056517501,1.3261037941,0
0.4499999881,0.4955667853,0,0.5,0.0103748534,1.3080996388,0
0.5099999905,0.5003141761,0,0.5,0.011119511,1.2881452393,19.7471622076
0.5099999905,0.4974253178,0,0.5,0.009442973,1.2819217794,0
0.5600000024,0.4967584908,0,0.5,0.0072662998,1.2678409028,16.68812087
0.6100000143,0.4976845384,0,0.5,0.0073444331,1.2568201006,16.6384564638
0.6100000143,0.4989221394,0,0.5,0.0062396382,1.2571857362,0
0.6100000143,0.5010570288,0,0.5,0.0048301006,1.2611692315,0
0.6499999762,0.5017423034,0,0.5,0.0058578127,1.2586070799,13.4584400872
0.6499999762,0.5012968183,0,0.5,0.0060247718,1.2649454123,0
0.7099999785,0.5002658367,0,0.5,0.0064401366,1.2437271208,19.8682574892
0.7099999785,0.500643909,0,0.5,0.0066964729,1.2214629146,0
0.75,0.500748992,0,0.5,0.0041950727,1.1925731872,13.6182116098
0.75,0.4994915724,0,0.5,0.0041948264,1.1715584815,0
0.7900000215,0.500800848,0,0.5,0.0037806721,1.1697917463,13.5123050377
0.7900000215,0.5003489256,0,0.5,0.0029133481,1.1740236752,0
0.8299999833,0.5017284751,0,0.5,0.0020007654,1.1948823771,13.7055634968
0.8299999833,0.502461791,0,0.5,-0.0003198709,1.2145288027,0
0.8899999857,0.5008527637,0,0.5,-0.0019944762,1.2079746949,20.077599646
0.8899999857,0.5027112961,0,0.5,-0.0020324518,1.2023972941,0
0.9300000072,0.5051769018,0,0.5,-0.0010225286,1.2131214455,89.7619267166
0.9300000072,0.5041117072,0,0.5,-0.002193253,1.2401833451,0
0.9300000072,0.5020745993,0,0.5,-0.0029535517,1.2781207691,0
0.9800000191,0.5032500029,0,0.5,-0.0035512724,1.302672666,16.8410433476
0.9800000191,0.5021441579,0,0.5,-0.0043047466,1.3321388165,0
1.0299999714,0.5018933415,0,0.5,-0.0003659265,1.374490469,16.6395572984
