# CSV-Datei erstellt auf csv-zusammenfuehren.de
# -----------------------------------------------------------

dist,zvel,PIDx,PIDz,xvel,pitch,theta
1.2300000190734863,0.38829970359802246,0.27473530285247927,0.3010738376279878,-0.0076805222779512865,1.2993745928586977,67.57940914425623
1.2300000190734863,0.3556652069091797,0.5,0.30872796144957604,-0.00986800901591782,1.3388807861994974,0.0
1.2699999809265137,0.3242667019367218,0.32206604865440047,0.2585910237914265,-0.007270313333720008,1.3651802467074718,53.38018540367986
1.2699999809265137,0.31214648485183716,0.5,0.2629488964513682,-0.007660168688744343,1.4614000071825204,0.0
1.2699999809265137,0.2792777419090271,0.5,0.2628686311299073,-0.004513686057180199,1.9206904132003222,0.0
1.2699999809265137,0.26694047451019287,0.5,0.26285859796472477,0.0003642219235188937,3.2652505347054084,0.0
1.3300000429153442,0.22139772772789001,0.2859108786503768,0.1878572663330387,0.02488951198756692,4.445120180686988,64.22673640488698
1.3300000429153442,0.21086080372333527,0.5,0.19441961634486107,0.04766672477126119,6.212197476271697,0.0
1.3700000047683716,0.20735989511013034,0.2386767757853901,0.1443024568114792,0.1149780452251434,7.872895667335254,78.39696726438298
1.3700000047683716,0.18324944376945498,0.5,0.14866280173701688,0.1456092000007629,8.554921426184341,0.0
1.4199999570846558,0.12304542958736422,0.27401386215130197,0.0860829050534003,0.22109958529472348,8.875742707446896,67.79584135460942
1.4199999570846558,0.10325546562671664,0.5,0.09154165530196122,0.25994327664375305,8.708624248895907,0.0
1.4500000476837158,0.07858944684267048,0.40500154491935236,0.05394263657926432,0.3254280090332031,8.10640431234233,28.499536524194298
1.4500000476837158,0.06028452143073086,0.5,0.057211533304302536,0.3514745831489563,6.661356372779789,0.0
1.4900000095367432,0.03544457256793981,0.4307509246400037,0.007151441663037817,0.3809892237186432,5.605502253638991,20.774722607998896
1.4900000095367432,0.027281723916530654,0.5,0.011518920075090115,0.38193997740745544,4.325079226037144,0.0
1.4800000190734863,0.022988401353359268,0.4842055689455354,0.023939843551714145,0.3813283443450928,3.678203864956391,4.738329316339377
1.4800000190734863,0.011760601773858114,0.5,0.02283621151948955,0.35729551315307617,3.2981731971753687,0.0
1.4500000476837158,-0.005077145993709523,0.4553727897539044,0.060354471603663,0.3381589353084564,3.283741444741065,13.388163073828691
1.4500000476837158,-0.01539060287177559,0.5,0.057075511713776894,0.3014146387577057,3.565466705195988,0.0
1.5,-0.013339573517441715,0.42229239202541713,-0.005365549114848933,0.28339892625808716,4.3002710999123455,23.312282392374865
1.5,0.004245366435498032,0.5,0.00011055561558582361,0.2680150270462036,5.036869613165821,0.0
1.5299999713897705,0.01554184686392549,0.4494471837395016,-0.03748614478526491,0.26696863770484924,5.891485304156658,15.165844878149525
1.5299999713897705,-0.006053804885596003,0.5,-0.03421698993496346,0.272818922996521,6.527832096836188,0.0
